Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748928456;3;3
0xfe;2;6;1748928466;3;3
0xfe;1;6;1748928476;3;3
0xfe;2;6;1748928486;3;3
0xfe;1;6;1748928496;3;3
0xfe;2;6;1748928506;3;3
0xfe;1;6;1748928516;3;3
0xfe;2;6;1748928526;3;3
0xfe;1;6;1748928536;3;3
0xfe;2;6;1748928546;3;3
0xfe;1;6;1748928556;3;3
0xfe;2;6;1748928566;3;3
0xfe;1;6;1748928576;3;3
0xfe;2;6;1748928586;3;3
0xfe;1;6;1748928596;3;3
0xfe;2;6;1748928606;3;3
0xfe;1;6;1748928616;3;3
0xfe;2;6;1748928626;3;3
0xfe;1;6;1748928636;3;3
0xfe;2;6;1748928646;3;3
0xfe;1;6;1748928656;3;3
0xfe;2;6;1748928666;3;3
0xfe;1;6;1748928676;3;3
0xfe;2;6;1748928686;3;3
0xfe;1;6;1748928696;3;3
0xfe;2;6;1748928706;3;3
0xfe;1;6;1748928716;3;3
0xfe;2;6;1748928726;3;3
0xfe;1;6;1748928736;3;3
0xfe;2;6;1748928746;3;3
