Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1753869456;3;3
0xfe;2;6;1753869466;3;3
0xfe;1;6;1753869476;3;3
0xfe;2;6;1753869486;3;3
0xfe;1;6;1753869496;3;3
0xfe;2;6;1753869506;3;3
0xfe;1;6;1753869516;3;3
0xfe;2;6;1753869526;3;3
0xfe;1;6;1753869536;3;3
0xfe;2;6;1753869546;3;3
0xfe;1;6;1753869556;3;3
0xfe;2;6;1753869566;3;3
0xfe;1;6;1753869576;3;3
0xfe;2;6;1753869586;3;3
0xfe;1;6;1753869596;3;3
0xfe;2;6;1753869606;3;3
0xfe;1;6;1753869616;3;3
0xfe;2;6;1753869626;3;3
0xfe;1;6;1753869636;3;3
0xfe;2;6;1753869646;3;3
0xfe;1;6;1753869656;3;3
0xfe;2;6;1753869666;3;3
0xfe;1;6;1753869676;3;3
0xfe;2;6;1753869686;3;3
0xfe;1;6;1753869696;3;3
0xfe;2;6;1753869706;3;3
0xfe;1;6;1753869716;3;3
0xfe;2;6;1753869726;3;3
0xfe;1;6;1753869736;3;3
0xfe;2;6;1753869746;3;3
