Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748016156;3;3
0xfe;2;6;1748016166;3;3
0xfe;1;6;1748016176;3;3
0xfe;2;6;1748016186;3;3
0xfe;1;6;1748016196;3;3
0xfe;2;6;1748016206;3;3
0xfe;1;6;1748016216;3;3
0xfe;2;6;1748016226;3;3
0xfe;1;6;1748016236;3;3
0xfe;2;6;1748016246;3;3
0xfe;1;6;1748016256;3;3
0xfe;2;6;1748016266;3;3
0xfe;1;6;1748016276;3;3
0xfe;2;6;1748016286;3;3
0xfe;1;6;1748016296;3;3
0xfe;2;6;1748016306;3;3
0xfe;1;6;1748016316;3;3
0xfe;2;6;1748016326;3;3
0xfe;1;6;1748016336;3;3
0xfe;2;6;1748016346;3;3
0xfe;1;6;1748016356;3;3
0xfe;2;6;1748016366;3;3
0xfe;1;6;1748016376;3;3
0xfe;2;6;1748016386;3;3
0xfe;1;6;1748016396;3;3
0xfe;2;6;1748016406;3;3
0xfe;1;6;1748016416;3;3
0xfe;2;6;1748016426;3;3
0xfe;1;6;1748016436;3;3
0xfe;2;6;1748016446;3;3
