Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1753996956;3;3
0xfe;2;6;1753996966;3;3
0xfe;1;6;1753996976;3;3
0xfe;2;6;1753996986;3;3
0xfe;1;6;1753996996;3;3
0xfe;2;6;1753997006;3;3
0xfe;1;6;1753997016;3;3
0xfe;2;6;1753997026;3;3
0xfe;1;6;1753997036;3;3
0xfe;2;6;1753997046;3;3
0xfe;1;6;1753997056;3;3
0xfe;2;6;1753997066;3;3
0xfe;1;6;1753997076;3;3
0xfe;2;6;1753997086;3;3
0xfe;1;6;1753997096;3;3
0xfe;2;6;1753997106;3;3
0xfe;1;6;1753997116;3;3
0xfe;2;6;1753997126;3;3
0xfe;1;6;1753997136;3;3
0xfe;2;6;1753997146;3;3
0xfe;1;6;1753997156;3;3
0xfe;2;6;1753997166;3;3
0xfe;1;6;1753997176;3;3
0xfe;2;6;1753997186;3;3
0xfe;1;6;1753997196;3;3
0xfe;2;6;1753997206;3;3
0xfe;1;6;1753997216;3;3
0xfe;2;6;1753997226;3;3
0xfe;1;6;1753997236;3;3
0xfe;2;6;1753997246;3;3
