Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1744995456;3;3
0xfe;2;6;1744995466;3;3
0xfe;1;6;1744995476;3;3
0xfe;2;6;1744995486;3;3
0xfe;1;6;1744995496;3;3
0xfe;2;6;1744995506;3;3
0xfe;1;6;1744995516;3;3
0xfe;2;6;1744995526;3;3
0xfe;1;6;1744995536;3;3
0xfe;2;6;1744995546;3;3
0xfe;1;6;1744995556;3;3
0xfe;2;6;1744995566;3;3
0xfe;1;6;1744995576;3;3
0xfe;2;6;1744995586;3;3
0xfe;1;6;1744995596;3;3
0xfe;2;6;1744995606;3;3
0xfe;1;6;1744995616;3;3
0xfe;2;6;1744995626;3;3
0xfe;1;6;1744995636;3;3
0xfe;2;6;1744995646;3;3
0xfe;1;6;1744995656;3;3
0xfe;2;6;1744995666;3;3
0xfe;1;6;1744995676;3;3
0xfe;2;6;1744995686;3;3
0xfe;1;6;1744995696;3;3
0xfe;2;6;1744995706;3;3
0xfe;1;6;1744995716;3;3
0xfe;2;6;1744995726;3;3
0xfe;1;6;1744995736;3;3
0xfe;2;6;1744995746;3;3
