Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748772456;3;3
0xfe;2;6;1748772466;3;3
0xfe;1;6;1748772476;3;3
0xfe;2;6;1748772486;3;3
0xfe;1;6;1748772496;3;3
0xfe;2;6;1748772506;3;3
0xfe;1;6;1748772516;3;3
0xfe;2;6;1748772526;3;3
0xfe;1;6;1748772536;3;3
0xfe;2;6;1748772546;3;3
0xfe;1;6;1748772556;3;3
0xfe;2;6;1748772566;3;3
0xfe;1;6;1748772576;3;3
0xfe;2;6;1748772586;3;3
0xfe;1;6;1748772596;3;3
0xfe;2;6;1748772606;3;3
0xfe;1;6;1748772616;3;3
0xfe;2;6;1748772626;3;3
0xfe;1;6;1748772636;3;3
0xfe;2;6;1748772646;3;3
0xfe;1;6;1748772656;3;3
0xfe;2;6;1748772666;3;3
0xfe;1;6;1748772676;3;3
0xfe;2;6;1748772686;3;3
0xfe;1;6;1748772696;3;3
0xfe;2;6;1748772706;3;3
0xfe;1;6;1748772716;3;3
0xfe;2;6;1748772726;3;3
0xfe;1;6;1748772736;3;3
0xfe;2;6;1748772746;3;3
