Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1754704956;3;3
0xfe;2;6;1754704966;3;3
0xfe;1;6;1754704976;3;3
0xfe;2;6;1754704986;3;3
0xfe;1;6;1754704996;3;3
0xfe;2;6;1754705006;3;3
0xfe;1;6;1754705016;3;3
0xfe;2;6;1754705026;3;3
0xfe;1;6;1754705036;3;3
0xfe;2;6;1754705046;3;3
0xfe;1;6;1754705056;3;3
0xfe;2;6;1754705066;3;3
0xfe;1;6;1754705076;3;3
0xfe;2;6;1754705086;3;3
0xfe;1;6;1754705096;3;3
0xfe;2;6;1754705106;3;3
0xfe;1;6;1754705116;3;3
0xfe;2;6;1754705126;3;3
0xfe;1;6;1754705136;3;3
0xfe;2;6;1754705146;3;3
0xfe;1;6;1754705156;3;3
0xfe;2;6;1754705166;3;3
0xfe;1;6;1754705176;3;3
0xfe;2;6;1754705186;3;3
0xfe;1;6;1754705196;3;3
0xfe;2;6;1754705206;3;3
0xfe;1;6;1754705216;3;3
0xfe;2;6;1754705226;3;3
0xfe;1;6;1754705236;3;3
0xfe;2;6;1754705246;3;3
