Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749028056;3;3
0xfe;2;6;1749028066;3;3
0xfe;1;6;1749028076;3;3
0xfe;2;6;1749028086;3;3
0xfe;1;6;1749028096;3;3
0xfe;2;6;1749028106;3;3
0xfe;1;6;1749028116;3;3
0xfe;2;6;1749028126;3;3
0xfe;1;6;1749028136;3;3
0xfe;2;6;1749028146;3;3
0xfe;1;6;1749028156;3;3
0xfe;2;6;1749028166;3;3
0xfe;1;6;1749028176;3;3
0xfe;2;6;1749028186;3;3
0xfe;1;6;1749028196;3;3
0xfe;2;6;1749028206;3;3
0xfe;1;6;1749028216;3;3
0xfe;2;6;1749028226;3;3
0xfe;1;6;1749028236;3;3
0xfe;2;6;1749028246;3;3
0xfe;1;6;1749028256;3;3
0xfe;2;6;1749028266;3;3
0xfe;1;6;1749028276;3;3
0xfe;2;6;1749028286;3;3
0xfe;1;6;1749028296;3;3
0xfe;2;6;1749028306;3;3
0xfe;1;6;1749028316;3;3
0xfe;2;6;1749028326;3;3
0xfe;1;6;1749028336;3;3
0xfe;2;6;1749028346;3;3
