Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749253356;3;3
0xfe;2;6;1749253366;3;3
0xfe;1;6;1749253376;3;3
0xfe;2;6;1749253386;3;3
0xfe;1;6;1749253396;3;3
0xfe;2;6;1749253406;3;3
0xfe;1;6;1749253416;3;3
0xfe;2;6;1749253426;3;3
0xfe;1;6;1749253436;3;3
0xfe;2;6;1749253446;3;3
0xfe;1;6;1749253456;3;3
0xfe;2;6;1749253466;3;3
0xfe;1;6;1749253476;3;3
0xfe;2;6;1749253486;3;3
0xfe;1;6;1749253496;3;3
0xfe;2;6;1749253506;3;3
0xfe;1;6;1749253516;3;3
0xfe;2;6;1749253526;3;3
0xfe;1;6;1749253536;3;3
0xfe;2;6;1749253546;3;3
0xfe;1;6;1749253556;3;3
0xfe;2;6;1749253566;3;3
0xfe;1;6;1749253576;3;3
0xfe;2;6;1749253586;3;3
0xfe;1;6;1749253596;3;3
0xfe;2;6;1749253606;3;3
0xfe;1;6;1749253616;3;3
0xfe;2;6;1749253626;3;3
0xfe;1;6;1749253636;3;3
0xfe;2;6;1749253646;3;3
