Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745094456;3;3
0xfe;2;6;1745094466;3;3
0xfe;1;6;1745094476;3;3
0xfe;2;6;1745094486;3;3
0xfe;1;6;1745094496;3;3
0xfe;2;6;1745094506;3;3
0xfe;1;6;1745094516;3;3
0xfe;2;6;1745094526;3;3
0xfe;1;6;1745094536;3;3
0xfe;2;6;1745094546;3;3
0xfe;1;6;1745094556;3;3
0xfe;2;6;1745094566;3;3
0xfe;1;6;1745094576;3;3
0xfe;2;6;1745094586;3;3
0xfe;1;6;1745094596;3;3
0xfe;2;6;1745094606;3;3
0xfe;1;6;1745094616;3;3
0xfe;2;6;1745094626;3;3
0xfe;1;6;1745094636;3;3
0xfe;2;6;1745094646;3;3
0xfe;1;6;1745094656;3;3
0xfe;2;6;1745094666;3;3
0xfe;1;6;1745094676;3;3
0xfe;2;6;1745094686;3;3
0xfe;1;6;1745094696;3;3
0xfe;2;6;1745094706;3;3
0xfe;1;6;1745094716;3;3
0xfe;2;6;1745094726;3;3
0xfe;1;6;1745094736;3;3
0xfe;2;6;1745094746;3;3
