Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1753217256;3;3
0xfe;2;6;1753217266;3;3
0xfe;1;6;1753217276;3;3
0xfe;2;6;1753217286;3;3
0xfe;1;6;1753217296;3;3
0xfe;2;6;1753217306;3;3
0xfe;1;6;1753217316;3;3
0xfe;2;6;1753217326;3;3
0xfe;1;6;1753217336;3;3
0xfe;2;6;1753217346;3;3
0xfe;1;6;1753217356;3;3
0xfe;2;6;1753217366;3;3
0xfe;1;6;1753217376;3;3
0xfe;2;6;1753217386;3;3
0xfe;1;6;1753217396;3;3
0xfe;2;6;1753217406;3;3
0xfe;1;6;1753217416;3;3
0xfe;2;6;1753217426;3;3
0xfe;1;6;1753217436;3;3
0xfe;2;6;1753217446;3;3
0xfe;1;6;1753217456;3;3
0xfe;2;6;1753217466;3;3
0xfe;1;6;1753217476;3;3
0xfe;2;6;1753217486;3;3
0xfe;1;6;1753217496;3;3
0xfe;2;6;1753217506;3;3
0xfe;1;6;1753217516;3;3
0xfe;2;6;1753217526;3;3
0xfe;1;6;1753217536;3;3
0xfe;2;6;1753217546;3;3
