Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746859956;3;3
0xfe;2;6;1746859966;3;3
0xfe;1;6;1746859976;3;3
0xfe;2;6;1746859986;3;3
0xfe;1;6;1746859996;3;3
0xfe;2;6;1746860006;3;3
0xfe;1;6;1746860016;3;3
0xfe;2;6;1746860026;3;3
0xfe;1;6;1746860036;3;3
0xfe;2;6;1746860046;3;3
0xfe;1;6;1746860056;3;3
0xfe;2;6;1746860066;3;3
0xfe;1;6;1746860076;3;3
0xfe;2;6;1746860086;3;3
0xfe;1;6;1746860096;3;3
0xfe;2;6;1746860106;3;3
0xfe;1;6;1746860116;3;3
0xfe;2;6;1746860126;3;3
0xfe;1;6;1746860136;3;3
0xfe;2;6;1746860146;3;3
0xfe;1;6;1746860156;3;3
0xfe;2;6;1746860166;3;3
0xfe;1;6;1746860176;3;3
0xfe;2;6;1746860186;3;3
0xfe;1;6;1746860196;3;3
0xfe;2;6;1746860206;3;3
0xfe;1;6;1746860216;3;3
0xfe;2;6;1746860226;3;3
0xfe;1;6;1746860236;3;3
0xfe;2;6;1746860246;3;3
