Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1753150656;3;3
0xfe;2;6;1753150666;3;3
0xfe;1;6;1753150676;3;3
0xfe;2;6;1753150686;3;3
0xfe;1;6;1753150696;3;3
0xfe;2;6;1753150706;3;3
0xfe;1;6;1753150716;3;3
0xfe;2;6;1753150726;3;3
0xfe;1;6;1753150736;3;3
0xfe;2;6;1753150746;3;3
0xfe;1;6;1753150756;3;3
0xfe;2;6;1753150766;3;3
0xfe;1;6;1753150776;3;3
0xfe;2;6;1753150786;3;3
0xfe;1;6;1753150796;3;3
0xfe;2;6;1753150806;3;3
0xfe;1;6;1753150816;3;3
0xfe;2;6;1753150826;3;3
0xfe;1;6;1753150836;3;3
0xfe;2;6;1753150846;3;3
0xfe;1;6;1753150856;3;3
0xfe;2;6;1753150866;3;3
0xfe;1;6;1753150876;3;3
0xfe;2;6;1753150886;3;3
0xfe;1;6;1753150896;3;3
0xfe;2;6;1753150906;3;3
0xfe;1;6;1753150916;3;3
0xfe;2;6;1753150926;3;3
0xfe;1;6;1753150936;3;3
0xfe;2;6;1753150946;3;3
