Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745313156;3;3
0xfe;2;6;1745313166;3;3
0xfe;1;6;1745313176;3;3
0xfe;2;6;1745313186;3;3
0xfe;1;6;1745313196;3;3
0xfe;2;6;1745313206;3;3
0xfe;1;6;1745313216;3;3
0xfe;2;6;1745313226;3;3
0xfe;1;6;1745313236;3;3
0xfe;2;6;1745313246;3;3
0xfe;1;6;1745313256;3;3
0xfe;2;6;1745313266;3;3
0xfe;1;6;1745313276;3;3
0xfe;2;6;1745313286;3;3
0xfe;1;6;1745313296;3;3
0xfe;2;6;1745313306;3;3
0xfe;1;6;1745313316;3;3
0xfe;2;6;1745313326;3;3
0xfe;1;6;1745313336;3;3
0xfe;2;6;1745313346;3;3
0xfe;1;6;1745313356;3;3
0xfe;2;6;1745313366;3;3
0xfe;1;6;1745313376;3;3
0xfe;2;6;1745313386;3;3
0xfe;1;6;1745313396;3;3
0xfe;2;6;1745313406;3;3
0xfe;1;6;1745313416;3;3
0xfe;2;6;1745313426;3;3
0xfe;1;6;1745313436;3;3
0xfe;2;6;1745313446;3;3
