Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1754602656;3;3
0xfe;2;6;1754602666;3;3
0xfe;1;6;1754602676;3;3
0xfe;2;6;1754602686;3;3
0xfe;1;6;1754602696;3;3
0xfe;2;6;1754602706;3;3
0xfe;1;6;1754602716;3;3
0xfe;2;6;1754602726;3;3
0xfe;1;6;1754602736;3;3
0xfe;2;6;1754602746;3;3
0xfe;1;6;1754602756;3;3
0xfe;2;6;1754602766;3;3
0xfe;1;6;1754602776;3;3
0xfe;2;6;1754602786;3;3
0xfe;1;6;1754602796;3;3
0xfe;2;6;1754602806;3;3
0xfe;1;6;1754602816;3;3
0xfe;2;6;1754602826;3;3
0xfe;1;6;1754602836;3;3
0xfe;2;6;1754602846;3;3
0xfe;1;6;1754602856;3;3
0xfe;2;6;1754602866;3;3
0xfe;1;6;1754602876;3;3
0xfe;2;6;1754602886;3;3
0xfe;1;6;1754602896;3;3
0xfe;2;6;1754602906;3;3
0xfe;1;6;1754602916;3;3
0xfe;2;6;1754602926;3;3
0xfe;1;6;1754602936;3;3
0xfe;2;6;1754602946;3;3
