Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745617356;3;3
0xfe;2;6;1745617366;3;3
0xfe;1;6;1745617376;3;3
0xfe;2;6;1745617386;3;3
0xfe;1;6;1745617396;3;3
0xfe;2;6;1745617406;3;3
0xfe;1;6;1745617416;3;3
0xfe;2;6;1745617426;3;3
0xfe;1;6;1745617436;3;3
0xfe;2;6;1745617446;3;3
0xfe;1;6;1745617456;3;3
0xfe;2;6;1745617466;3;3
0xfe;1;6;1745617476;3;3
0xfe;2;6;1745617486;3;3
0xfe;1;6;1745617496;3;3
0xfe;2;6;1745617506;3;3
0xfe;1;6;1745617516;3;3
0xfe;2;6;1745617526;3;3
0xfe;1;6;1745617536;3;3
0xfe;2;6;1745617546;3;3
0xfe;1;6;1745617556;3;3
0xfe;2;6;1745617566;3;3
0xfe;1;6;1745617576;3;3
0xfe;2;6;1745617586;3;3
0xfe;1;6;1745617596;3;3
0xfe;2;6;1745617606;3;3
0xfe;1;6;1745617616;3;3
0xfe;2;6;1745617626;3;3
0xfe;1;6;1745617636;3;3
0xfe;2;6;1745617646;3;3
