Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746903456;3;3
0xfe;2;6;1746903466;3;3
0xfe;1;6;1746903476;3;3
0xfe;2;6;1746903486;3;3
0xfe;1;6;1746903496;3;3
0xfe;2;6;1746903506;3;3
0xfe;1;6;1746903516;3;3
0xfe;2;6;1746903526;3;3
0xfe;1;6;1746903536;3;3
0xfe;2;6;1746903546;3;3
0xfe;1;6;1746903556;3;3
0xfe;2;6;1746903566;3;3
0xfe;1;6;1746903576;3;3
0xfe;2;6;1746903586;3;3
0xfe;1;6;1746903596;3;3
0xfe;2;6;1746903606;3;3
0xfe;1;6;1746903616;3;3
0xfe;2;6;1746903626;3;3
0xfe;1;6;1746903636;3;3
0xfe;2;6;1746903646;3;3
0xfe;1;6;1746903656;3;3
0xfe;2;6;1746903666;3;3
0xfe;1;6;1746903676;3;3
0xfe;2;6;1746903686;3;3
0xfe;1;6;1746903696;3;3
0xfe;2;6;1746903706;3;3
0xfe;1;6;1746903716;3;3
0xfe;2;6;1746903726;3;3
0xfe;1;6;1746903736;3;3
0xfe;2;6;1746903746;3;3
