Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1752082056;3;3
0xfe;2;6;1752082066;3;3
0xfe;1;6;1752082076;3;3
0xfe;2;6;1752082086;3;3
0xfe;1;6;1752082096;3;3
0xfe;2;6;1752082106;3;3
0xfe;1;6;1752082116;3;3
0xfe;2;6;1752082126;3;3
0xfe;1;6;1752082136;3;3
0xfe;2;6;1752082146;3;3
0xfe;1;6;1752082156;3;3
0xfe;2;6;1752082166;3;3
0xfe;1;6;1752082176;3;3
0xfe;2;6;1752082186;3;3
0xfe;1;6;1752082196;3;3
0xfe;2;6;1752082206;3;3
0xfe;1;6;1752082216;3;3
0xfe;2;6;1752082226;3;3
0xfe;1;6;1752082236;3;3
0xfe;2;6;1752082246;3;3
0xfe;1;6;1752082256;3;3
0xfe;2;6;1752082266;3;3
0xfe;1;6;1752082276;3;3
0xfe;2;6;1752082286;3;3
0xfe;1;6;1752082296;3;3
0xfe;2;6;1752082306;3;3
0xfe;1;6;1752082316;3;3
0xfe;2;6;1752082326;3;3
0xfe;1;6;1752082336;3;3
0xfe;2;6;1752082346;3;3
