Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748408256;3;3
0xfe;2;6;1748408266;3;3
0xfe;1;6;1748408276;3;3
0xfe;2;6;1748408286;3;3
0xfe;1;6;1748408296;3;3
0xfe;2;6;1748408306;3;3
0xfe;1;6;1748408316;3;3
0xfe;2;6;1748408326;3;3
0xfe;1;6;1748408336;3;3
0xfe;2;6;1748408346;3;3
0xfe;1;6;1748408356;3;3
0xfe;2;6;1748408366;3;3
0xfe;1;6;1748408376;3;3
0xfe;2;6;1748408386;3;3
0xfe;1;6;1748408396;3;3
0xfe;2;6;1748408406;3;3
0xfe;1;6;1748408416;3;3
0xfe;2;6;1748408426;3;3
0xfe;1;6;1748408436;3;3
0xfe;2;6;1748408446;3;3
0xfe;1;6;1748408456;3;3
0xfe;2;6;1748408466;3;3
0xfe;1;6;1748408476;3;3
0xfe;2;6;1748408486;3;3
0xfe;1;6;1748408496;3;3
0xfe;2;6;1748408506;3;3
0xfe;1;6;1748408516;3;3
0xfe;2;6;1748408526;3;3
0xfe;1;6;1748408536;3;3
0xfe;2;6;1748408546;3;3
