Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1750144356;3;3
0xfe;2;6;1750144366;3;3
0xfe;1;6;1750144376;3;3
0xfe;2;6;1750144386;3;3
0xfe;1;6;1750144396;3;3
0xfe;2;6;1750144406;3;3
0xfe;1;6;1750144416;3;3
0xfe;2;6;1750144426;3;3
0xfe;1;6;1750144436;3;3
0xfe;2;6;1750144446;3;3
0xfe;1;6;1750144456;3;3
0xfe;2;6;1750144466;3;3
0xfe;1;6;1750144476;3;3
0xfe;2;6;1750144486;3;3
0xfe;1;6;1750144496;3;3
0xfe;2;6;1750144506;3;3
0xfe;1;6;1750144516;3;3
0xfe;2;6;1750144526;3;3
0xfe;1;6;1750144536;3;3
0xfe;2;6;1750144546;3;3
0xfe;1;6;1750144556;3;3
0xfe;2;6;1750144566;3;3
0xfe;1;6;1750144576;3;3
0xfe;2;6;1750144586;3;3
0xfe;1;6;1750144596;3;3
0xfe;2;6;1750144606;3;3
0xfe;1;6;1750144616;3;3
0xfe;2;6;1750144626;3;3
0xfe;1;6;1750144636;3;3
0xfe;2;6;1750144646;3;3
