Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1754068656;3;3
0xfe;2;6;1754068666;3;3
0xfe;1;6;1754068676;3;3
0xfe;2;6;1754068686;3;3
0xfe;1;6;1754068696;3;3
0xfe;2;6;1754068706;3;3
0xfe;1;6;1754068716;3;3
0xfe;2;6;1754068726;3;3
0xfe;1;6;1754068736;3;3
0xfe;2;6;1754068746;3;3
0xfe;1;6;1754068756;3;3
0xfe;2;6;1754068766;3;3
0xfe;1;6;1754068776;3;3
0xfe;2;6;1754068786;3;3
0xfe;1;6;1754068796;3;3
0xfe;2;6;1754068806;3;3
0xfe;1;6;1754068816;3;3
0xfe;2;6;1754068826;3;3
0xfe;1;6;1754068836;3;3
0xfe;2;6;1754068846;3;3
0xfe;1;6;1754068856;3;3
0xfe;2;6;1754068866;3;3
0xfe;1;6;1754068876;3;3
0xfe;2;6;1754068886;3;3
0xfe;1;6;1754068896;3;3
0xfe;2;6;1754068906;3;3
0xfe;1;6;1754068916;3;3
0xfe;2;6;1754068926;3;3
0xfe;1;6;1754068936;3;3
0xfe;2;6;1754068946;3;3
