Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746012456;3;3
0xfe;2;6;1746012466;3;3
0xfe;1;6;1746012476;3;3
0xfe;2;6;1746012486;3;3
0xfe;1;6;1746012496;3;3
0xfe;2;6;1746012506;3;3
0xfe;1;6;1746012516;3;3
0xfe;2;6;1746012526;3;3
0xfe;1;6;1746012536;3;3
0xfe;2;6;1746012546;3;3
0xfe;1;6;1746012556;3;3
0xfe;2;6;1746012566;3;3
0xfe;1;6;1746012576;3;3
0xfe;2;6;1746012586;3;3
0xfe;1;6;1746012596;3;3
0xfe;2;6;1746012606;3;3
0xfe;1;6;1746012616;3;3
0xfe;2;6;1746012626;3;3
0xfe;1;6;1746012636;3;3
0xfe;2;6;1746012646;3;3
0xfe;1;6;1746012656;3;3
0xfe;2;6;1746012666;3;3
0xfe;1;6;1746012676;3;3
0xfe;2;6;1746012686;3;3
0xfe;1;6;1746012696;3;3
0xfe;2;6;1746012706;3;3
0xfe;1;6;1746012716;3;3
0xfe;2;6;1746012726;3;3
0xfe;1;6;1746012736;3;3
0xfe;2;6;1746012746;3;3
