Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1750422156;3;3
0xfe;2;6;1750422166;3;3
0xfe;1;6;1750422176;3;3
0xfe;2;6;1750422186;3;3
0xfe;1;6;1750422196;3;3
0xfe;2;6;1750422206;3;3
0xfe;1;6;1750422216;3;3
0xfe;2;6;1750422226;3;3
0xfe;1;6;1750422236;3;3
0xfe;2;6;1750422246;3;3
0xfe;1;6;1750422256;3;3
0xfe;2;6;1750422266;3;3
0xfe;1;6;1750422276;3;3
0xfe;2;6;1750422286;3;3
0xfe;1;6;1750422296;3;3
0xfe;2;6;1750422306;3;3
0xfe;1;6;1750422316;3;3
0xfe;2;6;1750422326;3;3
0xfe;1;6;1750422336;3;3
0xfe;2;6;1750422346;3;3
0xfe;1;6;1750422356;3;3
0xfe;2;6;1750422366;3;3
0xfe;1;6;1750422376;3;3
0xfe;2;6;1750422386;3;3
0xfe;1;6;1750422396;3;3
0xfe;2;6;1750422406;3;3
0xfe;1;6;1750422416;3;3
0xfe;2;6;1750422426;3;3
0xfe;1;6;1750422436;3;3
0xfe;2;6;1750422446;3;3
