Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747014156;3;3
0xfe;2;6;1747014166;3;3
0xfe;1;6;1747014176;3;3
0xfe;2;6;1747014186;3;3
0xfe;1;6;1747014196;3;3
0xfe;2;6;1747014206;3;3
0xfe;1;6;1747014216;3;3
0xfe;2;6;1747014226;3;3
0xfe;1;6;1747014236;3;3
0xfe;2;6;1747014246;3;3
0xfe;1;6;1747014256;3;3
0xfe;2;6;1747014266;3;3
0xfe;1;6;1747014276;3;3
0xfe;2;6;1747014286;3;3
0xfe;1;6;1747014296;3;3
0xfe;2;6;1747014306;3;3
0xfe;1;6;1747014316;3;3
0xfe;2;6;1747014326;3;3
0xfe;1;6;1747014336;3;3
0xfe;2;6;1747014346;3;3
0xfe;1;6;1747014356;3;3
0xfe;2;6;1747014366;3;3
0xfe;1;6;1747014376;3;3
0xfe;2;6;1747014386;3;3
0xfe;1;6;1747014396;3;3
0xfe;2;6;1747014406;3;3
0xfe;1;6;1747014416;3;3
0xfe;2;6;1747014426;3;3
0xfe;1;6;1747014436;3;3
0xfe;2;6;1747014446;3;3
