Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751848056;3;3
0xfe;2;6;1751848066;3;3
0xfe;1;6;1751848076;3;3
0xfe;2;6;1751848086;3;3
0xfe;1;6;1751848096;3;3
0xfe;2;6;1751848106;3;3
0xfe;1;6;1751848116;3;3
0xfe;2;6;1751848126;3;3
0xfe;1;6;1751848136;3;3
0xfe;2;6;1751848146;3;3
0xfe;1;6;1751848156;3;3
0xfe;2;6;1751848166;3;3
0xfe;1;6;1751848176;3;3
0xfe;2;6;1751848186;3;3
0xfe;1;6;1751848196;3;3
0xfe;2;6;1751848206;3;3
0xfe;1;6;1751848216;3;3
0xfe;2;6;1751848226;3;3
0xfe;1;6;1751848236;3;3
0xfe;2;6;1751848246;3;3
0xfe;1;6;1751848256;3;3
0xfe;2;6;1751848266;3;3
0xfe;1;6;1751848276;3;3
0xfe;2;6;1751848286;3;3
0xfe;1;6;1751848296;3;3
0xfe;2;6;1751848306;3;3
0xfe;1;6;1751848316;3;3
0xfe;2;6;1751848326;3;3
0xfe;1;6;1751848336;3;3
0xfe;2;6;1751848346;3;3
