Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745712756;3;3
0xfe;2;6;1745712766;3;3
0xfe;1;6;1745712776;3;3
0xfe;2;6;1745712786;3;3
0xfe;1;6;1745712796;3;3
0xfe;2;6;1745712806;3;3
0xfe;1;6;1745712816;3;3
0xfe;2;6;1745712826;3;3
0xfe;1;6;1745712836;3;3
0xfe;2;6;1745712846;3;3
0xfe;1;6;1745712856;3;3
0xfe;2;6;1745712866;3;3
0xfe;1;6;1745712876;3;3
0xfe;2;6;1745712886;3;3
0xfe;1;6;1745712896;3;3
0xfe;2;6;1745712906;3;3
0xfe;1;6;1745712916;3;3
0xfe;2;6;1745712926;3;3
0xfe;1;6;1745712936;3;3
0xfe;2;6;1745712946;3;3
0xfe;1;6;1745712956;3;3
0xfe;2;6;1745712966;3;3
0xfe;1;6;1745712976;3;3
0xfe;2;6;1745712986;3;3
0xfe;1;6;1745712996;3;3
0xfe;2;6;1745713006;3;3
0xfe;1;6;1745713016;3;3
0xfe;2;6;1745713026;3;3
0xfe;1;6;1745713036;3;3
0xfe;2;6;1745713046;3;3
