Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1753479456;3;3
0xfe;2;6;1753479466;3;3
0xfe;1;6;1753479476;3;3
0xfe;2;6;1753479486;3;3
0xfe;1;6;1753479496;3;3
0xfe;2;6;1753479506;3;3
0xfe;1;6;1753479516;3;3
0xfe;2;6;1753479526;3;3
0xfe;1;6;1753479536;3;3
0xfe;2;6;1753479546;3;3
0xfe;1;6;1753479556;3;3
0xfe;2;6;1753479566;3;3
0xfe;1;6;1753479576;3;3
0xfe;2;6;1753479586;3;3
0xfe;1;6;1753479596;3;3
0xfe;2;6;1753479606;3;3
0xfe;1;6;1753479616;3;3
0xfe;2;6;1753479626;3;3
0xfe;1;6;1753479636;3;3
0xfe;2;6;1753479646;3;3
0xfe;1;6;1753479656;3;3
0xfe;2;6;1753479666;3;3
0xfe;1;6;1753479676;3;3
0xfe;2;6;1753479686;3;3
0xfe;1;6;1753479696;3;3
0xfe;2;6;1753479706;3;3
0xfe;1;6;1753479716;3;3
0xfe;2;6;1753479726;3;3
0xfe;1;6;1753479736;3;3
0xfe;2;6;1753479746;3;3
