Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745925456;3;3
0xfe;2;6;1745925466;3;3
0xfe;1;6;1745925476;3;3
0xfe;2;6;1745925486;3;3
0xfe;1;6;1745925496;3;3
0xfe;2;6;1745925506;3;3
0xfe;1;6;1745925516;3;3
0xfe;2;6;1745925526;3;3
0xfe;1;6;1745925536;3;3
0xfe;2;6;1745925546;3;3
0xfe;1;6;1745925556;3;3
0xfe;2;6;1745925566;3;3
0xfe;1;6;1745925576;3;3
0xfe;2;6;1745925586;3;3
0xfe;1;6;1745925596;3;3
0xfe;2;6;1745925606;3;3
0xfe;1;6;1745925616;3;3
0xfe;2;6;1745925626;3;3
0xfe;1;6;1745925636;3;3
0xfe;2;6;1745925646;3;3
0xfe;1;6;1745925656;3;3
0xfe;2;6;1745925666;3;3
0xfe;1;6;1745925676;3;3
0xfe;2;6;1745925686;3;3
0xfe;1;6;1745925696;3;3
0xfe;2;6;1745925706;3;3
0xfe;1;6;1745925716;3;3
0xfe;2;6;1745925726;3;3
0xfe;1;6;1745925736;3;3
0xfe;2;6;1745925746;3;3
