Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1752941856;3;3
0xfe;2;6;1752941866;3;3
0xfe;1;6;1752941876;3;3
0xfe;2;6;1752941886;3;3
0xfe;1;6;1752941896;3;3
0xfe;2;6;1752941906;3;3
0xfe;1;6;1752941916;3;3
0xfe;2;6;1752941926;3;3
0xfe;1;6;1752941936;3;3
0xfe;2;6;1752941946;3;3
0xfe;1;6;1752941956;3;3
0xfe;2;6;1752941966;3;3
0xfe;1;6;1752941976;3;3
0xfe;2;6;1752941986;3;3
0xfe;1;6;1752941996;3;3
0xfe;2;6;1752942006;3;3
0xfe;1;6;1752942016;3;3
0xfe;2;6;1752942026;3;3
0xfe;1;6;1752942036;3;3
0xfe;2;6;1752942046;3;3
0xfe;1;6;1752942056;3;3
0xfe;2;6;1752942066;3;3
0xfe;1;6;1752942076;3;3
0xfe;2;6;1752942086;3;3
0xfe;1;6;1752942096;3;3
0xfe;2;6;1752942106;3;3
0xfe;1;6;1752942116;3;3
0xfe;2;6;1752942126;3;3
0xfe;1;6;1752942136;3;3
0xfe;2;6;1752942146;3;3
