Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746798756;3;3
0xfe;2;6;1746798766;3;3
0xfe;1;6;1746798776;3;3
0xfe;2;6;1746798786;3;3
0xfe;1;6;1746798796;3;3
0xfe;2;6;1746798806;3;3
0xfe;1;6;1746798816;3;3
0xfe;2;6;1746798826;3;3
0xfe;1;6;1746798836;3;3
0xfe;2;6;1746798846;3;3
0xfe;1;6;1746798856;3;3
0xfe;2;6;1746798866;3;3
0xfe;1;6;1746798876;3;3
0xfe;2;6;1746798886;3;3
0xfe;1;6;1746798896;3;3
0xfe;2;6;1746798906;3;3
0xfe;1;6;1746798916;3;3
0xfe;2;6;1746798926;3;3
0xfe;1;6;1746798936;3;3
0xfe;2;6;1746798946;3;3
0xfe;1;6;1746798956;3;3
0xfe;2;6;1746798966;3;3
0xfe;1;6;1746798976;3;3
0xfe;2;6;1746798986;3;3
0xfe;1;6;1746798996;3;3
0xfe;2;6;1746799006;3;3
0xfe;1;6;1746799016;3;3
0xfe;2;6;1746799026;3;3
0xfe;1;6;1746799036;3;3
0xfe;2;6;1746799046;3;3
