Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749124956;3;3
0xfe;2;6;1749124966;3;3
0xfe;1;6;1749124976;3;3
0xfe;2;6;1749124986;3;3
0xfe;1;6;1749124996;3;3
0xfe;2;6;1749125006;3;3
0xfe;1;6;1749125016;3;3
0xfe;2;6;1749125026;3;3
0xfe;1;6;1749125036;3;3
0xfe;2;6;1749125046;3;3
0xfe;1;6;1749125056;3;3
0xfe;2;6;1749125066;3;3
0xfe;1;6;1749125076;3;3
0xfe;2;6;1749125086;3;3
0xfe;1;6;1749125096;3;3
0xfe;2;6;1749125106;3;3
0xfe;1;6;1749125116;3;3
0xfe;2;6;1749125126;3;3
0xfe;1;6;1749125136;3;3
0xfe;2;6;1749125146;3;3
0xfe;1;6;1749125156;3;3
0xfe;2;6;1749125166;3;3
0xfe;1;6;1749125176;3;3
0xfe;2;6;1749125186;3;3
0xfe;1;6;1749125196;3;3
0xfe;2;6;1749125206;3;3
0xfe;1;6;1749125216;3;3
0xfe;2;6;1749125226;3;3
0xfe;1;6;1749125236;3;3
0xfe;2;6;1749125246;3;3
