Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751005956;3;3
0xfe;2;6;1751005966;3;3
0xfe;1;6;1751005976;3;3
0xfe;2;6;1751005986;3;3
0xfe;1;6;1751005996;3;3
0xfe;2;6;1751006006;3;3
0xfe;1;6;1751006016;3;3
0xfe;2;6;1751006026;3;3
0xfe;1;6;1751006036;3;3
0xfe;2;6;1751006046;3;3
0xfe;1;6;1751006056;3;3
0xfe;2;6;1751006066;3;3
0xfe;1;6;1751006076;3;3
0xfe;2;6;1751006086;3;3
0xfe;1;6;1751006096;3;3
0xfe;2;6;1751006106;3;3
0xfe;1;6;1751006116;3;3
0xfe;2;6;1751006126;3;3
0xfe;1;6;1751006136;3;3
0xfe;2;6;1751006146;3;3
0xfe;1;6;1751006156;3;3
0xfe;2;6;1751006166;3;3
0xfe;1;6;1751006176;3;3
0xfe;2;6;1751006186;3;3
0xfe;1;6;1751006196;3;3
0xfe;2;6;1751006206;3;3
0xfe;1;6;1751006216;3;3
0xfe;2;6;1751006226;3;3
0xfe;1;6;1751006236;3;3
0xfe;2;6;1751006246;3;3
