Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749024456;3;3
0xfe;2;6;1749024466;3;3
0xfe;1;6;1749024476;3;3
0xfe;2;6;1749024486;3;3
0xfe;1;6;1749024496;3;3
0xfe;2;6;1749024506;3;3
0xfe;1;6;1749024516;3;3
0xfe;2;6;1749024526;3;3
0xfe;1;6;1749024536;3;3
0xfe;2;6;1749024546;3;3
0xfe;1;6;1749024556;3;3
0xfe;2;6;1749024566;3;3
0xfe;1;6;1749024576;3;3
0xfe;2;6;1749024586;3;3
0xfe;1;6;1749024596;3;3
0xfe;2;6;1749024606;3;3
0xfe;1;6;1749024616;3;3
0xfe;2;6;1749024626;3;3
0xfe;1;6;1749024636;3;3
0xfe;2;6;1749024646;3;3
0xfe;1;6;1749024656;3;3
0xfe;2;6;1749024666;3;3
0xfe;1;6;1749024676;3;3
0xfe;2;6;1749024686;3;3
0xfe;1;6;1749024696;3;3
0xfe;2;6;1749024706;3;3
0xfe;1;6;1749024716;3;3
0xfe;2;6;1749024726;3;3
0xfe;1;6;1749024736;3;3
0xfe;2;6;1749024746;3;3
