Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746002556;3;3
0xfe;2;6;1746002566;3;3
0xfe;1;6;1746002576;3;3
0xfe;2;6;1746002586;3;3
0xfe;1;6;1746002596;3;3
0xfe;2;6;1746002606;3;3
0xfe;1;6;1746002616;3;3
0xfe;2;6;1746002626;3;3
0xfe;1;6;1746002636;3;3
0xfe;2;6;1746002646;3;3
0xfe;1;6;1746002656;3;3
0xfe;2;6;1746002666;3;3
0xfe;1;6;1746002676;3;3
0xfe;2;6;1746002686;3;3
0xfe;1;6;1746002696;3;3
0xfe;2;6;1746002706;3;3
0xfe;1;6;1746002716;3;3
0xfe;2;6;1746002726;3;3
0xfe;1;6;1746002736;3;3
0xfe;2;6;1746002746;3;3
0xfe;1;6;1746002756;3;3
0xfe;2;6;1746002766;3;3
0xfe;1;6;1746002776;3;3
0xfe;2;6;1746002786;3;3
0xfe;1;6;1746002796;3;3
0xfe;2;6;1746002806;3;3
0xfe;1;6;1746002816;3;3
0xfe;2;6;1746002826;3;3
0xfe;1;6;1746002836;3;3
0xfe;2;6;1746002846;3;3
