Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746489156;3;3
0xfe;2;6;1746489166;3;3
0xfe;1;6;1746489176;3;3
0xfe;2;6;1746489186;3;3
0xfe;1;6;1746489196;3;3
0xfe;2;6;1746489206;3;3
0xfe;1;6;1746489216;3;3
0xfe;2;6;1746489226;3;3
0xfe;1;6;1746489236;3;3
0xfe;2;6;1746489246;3;3
0xfe;1;6;1746489256;3;3
0xfe;2;6;1746489266;3;3
0xfe;1;6;1746489276;3;3
0xfe;2;6;1746489286;3;3
0xfe;1;6;1746489296;3;3
0xfe;2;6;1746489306;3;3
0xfe;1;6;1746489316;3;3
0xfe;2;6;1746489326;3;3
0xfe;1;6;1746489336;3;3
0xfe;2;6;1746489346;3;3
0xfe;1;6;1746489356;3;3
0xfe;2;6;1746489366;3;3
0xfe;1;6;1746489376;3;3
0xfe;2;6;1746489386;3;3
0xfe;1;6;1746489396;3;3
0xfe;2;6;1746489406;3;3
0xfe;1;6;1746489416;3;3
0xfe;2;6;1746489426;3;3
0xfe;1;6;1746489436;3;3
0xfe;2;6;1746489446;3;3
