Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745490156;3;3
0xfe;2;6;1745490166;3;3
0xfe;1;6;1745490176;3;3
0xfe;2;6;1745490186;3;3
0xfe;1;6;1745490196;3;3
0xfe;2;6;1745490206;3;3
0xfe;1;6;1745490216;3;3
0xfe;2;6;1745490226;3;3
0xfe;1;6;1745490236;3;3
0xfe;2;6;1745490246;3;3
0xfe;1;6;1745490256;3;3
0xfe;2;6;1745490266;3;3
0xfe;1;6;1745490276;3;3
0xfe;2;6;1745490286;3;3
0xfe;1;6;1745490296;3;3
0xfe;2;6;1745490306;3;3
0xfe;1;6;1745490316;3;3
0xfe;2;6;1745490326;3;3
0xfe;1;6;1745490336;3;3
0xfe;2;6;1745490346;3;3
0xfe;1;6;1745490356;3;3
0xfe;2;6;1745490366;3;3
0xfe;1;6;1745490376;3;3
0xfe;2;6;1745490386;3;3
0xfe;1;6;1745490396;3;3
0xfe;2;6;1745490406;3;3
0xfe;1;6;1745490416;3;3
0xfe;2;6;1745490426;3;3
0xfe;1;6;1745490436;3;3
0xfe;2;6;1745490446;3;3
