Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749115056;3;3
0xfe;2;6;1749115066;3;3
0xfe;1;6;1749115076;3;3
0xfe;2;6;1749115086;3;3
0xfe;1;6;1749115096;3;3
0xfe;2;6;1749115106;3;3
0xfe;1;6;1749115116;3;3
0xfe;2;6;1749115126;3;3
0xfe;1;6;1749115136;3;3
0xfe;2;6;1749115146;3;3
0xfe;1;6;1749115156;3;3
0xfe;2;6;1749115166;3;3
0xfe;1;6;1749115176;3;3
0xfe;2;6;1749115186;3;3
0xfe;1;6;1749115196;3;3
0xfe;2;6;1749115206;3;3
0xfe;1;6;1749115216;3;3
0xfe;2;6;1749115226;3;3
0xfe;1;6;1749115236;3;3
0xfe;2;6;1749115246;3;3
0xfe;1;6;1749115256;3;3
0xfe;2;6;1749115266;3;3
0xfe;1;6;1749115276;3;3
0xfe;2;6;1749115286;3;3
0xfe;1;6;1749115296;3;3
0xfe;2;6;1749115306;3;3
0xfe;1;6;1749115316;3;3
0xfe;2;6;1749115326;3;3
0xfe;1;6;1749115336;3;3
0xfe;2;6;1749115346;3;3
