Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1752991356;3;3
0xfe;2;6;1752991366;3;3
0xfe;1;6;1752991376;3;3
0xfe;2;6;1752991386;3;3
0xfe;1;6;1752991396;3;3
0xfe;2;6;1752991406;3;3
0xfe;1;6;1752991416;3;3
0xfe;2;6;1752991426;3;3
0xfe;1;6;1752991436;3;3
0xfe;2;6;1752991446;3;3
0xfe;1;6;1752991456;3;3
0xfe;2;6;1752991466;3;3
0xfe;1;6;1752991476;3;3
0xfe;2;6;1752991486;3;3
0xfe;1;6;1752991496;3;3
0xfe;2;6;1752991506;3;3
0xfe;1;6;1752991516;3;3
0xfe;2;6;1752991526;3;3
0xfe;1;6;1752991536;3;3
0xfe;2;6;1752991546;3;3
0xfe;1;6;1752991556;3;3
0xfe;2;6;1752991566;3;3
0xfe;1;6;1752991576;3;3
0xfe;2;6;1752991586;3;3
0xfe;1;6;1752991596;3;3
0xfe;2;6;1752991606;3;3
0xfe;1;6;1752991616;3;3
0xfe;2;6;1752991626;3;3
0xfe;1;6;1752991636;3;3
0xfe;2;6;1752991646;3;3
