Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745774556;3;3
0xfe;2;6;1745774566;3;3
0xfe;1;6;1745774576;3;3
0xfe;2;6;1745774586;3;3
0xfe;1;6;1745774596;3;3
0xfe;2;6;1745774606;3;3
0xfe;1;6;1745774616;3;3
0xfe;2;6;1745774626;3;3
0xfe;1;6;1745774636;3;3
0xfe;2;6;1745774646;3;3
0xfe;1;6;1745774656;3;3
0xfe;2;6;1745774666;3;3
0xfe;1;6;1745774676;3;3
0xfe;2;6;1745774686;3;3
0xfe;1;6;1745774696;3;3
0xfe;2;6;1745774706;3;3
0xfe;1;6;1745774716;3;3
0xfe;2;6;1745774726;3;3
0xfe;1;6;1745774736;3;3
0xfe;2;6;1745774746;3;3
0xfe;1;6;1745774756;3;3
0xfe;2;6;1745774766;3;3
0xfe;1;6;1745774776;3;3
0xfe;2;6;1745774786;3;3
0xfe;1;6;1745774796;3;3
0xfe;2;6;1745774806;3;3
0xfe;1;6;1745774816;3;3
0xfe;2;6;1745774826;3;3
0xfe;1;6;1745774836;3;3
0xfe;2;6;1745774846;3;3
