Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745002956;3;3
0xfe;2;6;1745002966;3;3
0xfe;1;6;1745002976;3;3
0xfe;2;6;1745002986;3;3
0xfe;1;6;1745002996;3;3
0xfe;2;6;1745003006;3;3
0xfe;1;6;1745003016;3;3
0xfe;2;6;1745003026;3;3
0xfe;1;6;1745003036;3;3
0xfe;2;6;1745003046;3;3
0xfe;1;6;1745003056;3;3
0xfe;2;6;1745003066;3;3
0xfe;1;6;1745003076;3;3
0xfe;2;6;1745003086;3;3
0xfe;1;6;1745003096;3;3
0xfe;2;6;1745003106;3;3
0xfe;1;6;1745003116;3;3
0xfe;2;6;1745003126;3;3
0xfe;1;6;1745003136;3;3
0xfe;2;6;1745003146;3;3
0xfe;1;6;1745003156;3;3
0xfe;2;6;1745003166;3;3
0xfe;1;6;1745003176;3;3
0xfe;2;6;1745003186;3;3
0xfe;1;6;1745003196;3;3
0xfe;2;6;1745003206;3;3
0xfe;1;6;1745003216;3;3
0xfe;2;6;1745003226;3;3
0xfe;1;6;1745003236;3;3
0xfe;2;6;1745003246;3;3
