Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748111556;3;3
0xfe;2;6;1748111566;3;3
0xfe;1;6;1748111576;3;3
0xfe;2;6;1748111586;3;3
0xfe;1;6;1748111596;3;3
0xfe;2;6;1748111606;3;3
0xfe;1;6;1748111616;3;3
0xfe;2;6;1748111626;3;3
0xfe;1;6;1748111636;3;3
0xfe;2;6;1748111646;3;3
0xfe;1;6;1748111656;3;3
0xfe;2;6;1748111666;3;3
0xfe;1;6;1748111676;3;3
0xfe;2;6;1748111686;3;3
0xfe;1;6;1748111696;3;3
0xfe;2;6;1748111706;3;3
0xfe;1;6;1748111716;3;3
0xfe;2;6;1748111726;3;3
0xfe;1;6;1748111736;3;3
0xfe;2;6;1748111746;3;3
0xfe;1;6;1748111756;3;3
0xfe;2;6;1748111766;3;3
0xfe;1;6;1748111776;3;3
0xfe;2;6;1748111786;3;3
0xfe;1;6;1748111796;3;3
0xfe;2;6;1748111806;3;3
0xfe;1;6;1748111816;3;3
0xfe;2;6;1748111826;3;3
0xfe;1;6;1748111836;3;3
0xfe;2;6;1748111846;3;3
