Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1754214756;3;3
0xfe;2;6;1754214766;3;3
0xfe;1;6;1754214776;3;3
0xfe;2;6;1754214786;3;3
0xfe;1;6;1754214796;3;3
0xfe;2;6;1754214806;3;3
0xfe;1;6;1754214816;3;3
0xfe;2;6;1754214826;3;3
0xfe;1;6;1754214836;3;3
0xfe;2;6;1754214846;3;3
0xfe;1;6;1754214856;3;3
0xfe;2;6;1754214866;3;3
0xfe;1;6;1754214876;3;3
0xfe;2;6;1754214886;3;3
0xfe;1;6;1754214896;3;3
0xfe;2;6;1754214906;3;3
0xfe;1;6;1754214916;3;3
0xfe;2;6;1754214926;3;3
0xfe;1;6;1754214936;3;3
0xfe;2;6;1754214946;3;3
0xfe;1;6;1754214956;3;3
0xfe;2;6;1754214966;3;3
0xfe;1;6;1754214976;3;3
0xfe;2;6;1754214986;3;3
0xfe;1;6;1754214996;3;3
0xfe;2;6;1754215006;3;3
0xfe;1;6;1754215016;3;3
0xfe;2;6;1754215026;3;3
0xfe;1;6;1754215036;3;3
0xfe;2;6;1754215046;3;3
