Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1752460656;3;3
0xfe;2;6;1752460666;3;3
0xfe;1;6;1752460676;3;3
0xfe;2;6;1752460686;3;3
0xfe;1;6;1752460696;3;3
0xfe;2;6;1752460706;3;3
0xfe;1;6;1752460716;3;3
0xfe;2;6;1752460726;3;3
0xfe;1;6;1752460736;3;3
0xfe;2;6;1752460746;3;3
0xfe;1;6;1752460756;3;3
0xfe;2;6;1752460766;3;3
0xfe;1;6;1752460776;3;3
0xfe;2;6;1752460786;3;3
0xfe;1;6;1752460796;3;3
0xfe;2;6;1752460806;3;3
0xfe;1;6;1752460816;3;3
0xfe;2;6;1752460826;3;3
0xfe;1;6;1752460836;3;3
0xfe;2;6;1752460846;3;3
0xfe;1;6;1752460856;3;3
0xfe;2;6;1752460866;3;3
0xfe;1;6;1752460876;3;3
0xfe;2;6;1752460886;3;3
0xfe;1;6;1752460896;3;3
0xfe;2;6;1752460906;3;3
0xfe;1;6;1752460916;3;3
0xfe;2;6;1752460926;3;3
0xfe;1;6;1752460936;3;3
0xfe;2;6;1752460946;3;3
