Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748435556;3;3
0xfe;2;6;1748435566;3;3
0xfe;1;6;1748435576;3;3
0xfe;2;6;1748435586;3;3
0xfe;1;6;1748435596;3;3
0xfe;2;6;1748435606;3;3
0xfe;1;6;1748435616;3;3
0xfe;2;6;1748435626;3;3
0xfe;1;6;1748435636;3;3
0xfe;2;6;1748435646;3;3
0xfe;1;6;1748435656;3;3
0xfe;2;6;1748435666;3;3
0xfe;1;6;1748435676;3;3
0xfe;2;6;1748435686;3;3
0xfe;1;6;1748435696;3;3
0xfe;2;6;1748435706;3;3
0xfe;1;6;1748435716;3;3
0xfe;2;6;1748435726;3;3
0xfe;1;6;1748435736;3;3
0xfe;2;6;1748435746;3;3
0xfe;1;6;1748435756;3;3
0xfe;2;6;1748435766;3;3
0xfe;1;6;1748435776;3;3
0xfe;2;6;1748435786;3;3
0xfe;1;6;1748435796;3;3
0xfe;2;6;1748435806;3;3
0xfe;1;6;1748435816;3;3
0xfe;2;6;1748435826;3;3
0xfe;1;6;1748435836;3;3
0xfe;2;6;1748435846;3;3
