Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745273856;3;3
0xfe;2;6;1745273866;3;3
0xfe;1;6;1745273876;3;3
0xfe;2;6;1745273886;3;3
0xfe;1;6;1745273896;3;3
0xfe;2;6;1745273906;3;3
0xfe;1;6;1745273916;3;3
0xfe;2;6;1745273926;3;3
0xfe;1;6;1745273936;3;3
0xfe;2;6;1745273946;3;3
0xfe;1;6;1745273956;3;3
0xfe;2;6;1745273966;3;3
0xfe;1;6;1745273976;3;3
0xfe;2;6;1745273986;3;3
0xfe;1;6;1745273996;3;3
0xfe;2;6;1745274006;3;3
0xfe;1;6;1745274016;3;3
0xfe;2;6;1745274026;3;3
0xfe;1;6;1745274036;3;3
0xfe;2;6;1745274046;3;3
0xfe;1;6;1745274056;3;3
0xfe;2;6;1745274066;3;3
0xfe;1;6;1745274076;3;3
0xfe;2;6;1745274086;3;3
0xfe;1;6;1745274096;3;3
0xfe;2;6;1745274106;3;3
0xfe;1;6;1745274116;3;3
0xfe;2;6;1745274126;3;3
0xfe;1;6;1745274136;3;3
0xfe;2;6;1745274146;3;3
