Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1754621256;3;3
0xfe;2;6;1754621266;3;3
0xfe;1;6;1754621276;3;3
0xfe;2;6;1754621286;3;3
0xfe;1;6;1754621296;3;3
0xfe;2;6;1754621306;3;3
0xfe;1;6;1754621316;3;3
0xfe;2;6;1754621326;3;3
0xfe;1;6;1754621336;3;3
0xfe;2;6;1754621346;3;3
0xfe;1;6;1754621356;3;3
0xfe;2;6;1754621366;3;3
0xfe;1;6;1754621376;3;3
0xfe;2;6;1754621386;3;3
0xfe;1;6;1754621396;3;3
0xfe;2;6;1754621406;3;3
0xfe;1;6;1754621416;3;3
0xfe;2;6;1754621426;3;3
0xfe;1;6;1754621436;3;3
0xfe;2;6;1754621446;3;3
0xfe;1;6;1754621456;3;3
0xfe;2;6;1754621466;3;3
0xfe;1;6;1754621476;3;3
0xfe;2;6;1754621486;3;3
0xfe;1;6;1754621496;3;3
0xfe;2;6;1754621506;3;3
0xfe;1;6;1754621516;3;3
0xfe;2;6;1754621526;3;3
0xfe;1;6;1754621536;3;3
0xfe;2;6;1754621546;3;3
