Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747614156;3;3
0xfe;2;6;1747614166;3;3
0xfe;1;6;1747614176;3;3
0xfe;2;6;1747614186;3;3
0xfe;1;6;1747614196;3;3
0xfe;2;6;1747614206;3;3
0xfe;1;6;1747614216;3;3
0xfe;2;6;1747614226;3;3
0xfe;1;6;1747614236;3;3
0xfe;2;6;1747614246;3;3
0xfe;1;6;1747614256;3;3
0xfe;2;6;1747614266;3;3
0xfe;1;6;1747614276;3;3
0xfe;2;6;1747614286;3;3
0xfe;1;6;1747614296;3;3
0xfe;2;6;1747614306;3;3
0xfe;1;6;1747614316;3;3
0xfe;2;6;1747614326;3;3
0xfe;1;6;1747614336;3;3
0xfe;2;6;1747614346;3;3
0xfe;1;6;1747614356;3;3
0xfe;2;6;1747614366;3;3
0xfe;1;6;1747614376;3;3
0xfe;2;6;1747614386;3;3
0xfe;1;6;1747614396;3;3
0xfe;2;6;1747614406;3;3
0xfe;1;6;1747614416;3;3
0xfe;2;6;1747614426;3;3
0xfe;1;6;1747614436;3;3
0xfe;2;6;1747614446;3;3
