Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1754237556;3;3
0xfe;2;6;1754237566;3;3
0xfe;1;6;1754237576;3;3
0xfe;2;6;1754237586;3;3
0xfe;1;6;1754237596;3;3
0xfe;2;6;1754237606;3;3
0xfe;1;6;1754237616;3;3
0xfe;2;6;1754237626;3;3
0xfe;1;6;1754237636;3;3
0xfe;2;6;1754237646;3;3
0xfe;1;6;1754237656;3;3
0xfe;2;6;1754237666;3;3
0xfe;1;6;1754237676;3;3
0xfe;2;6;1754237686;3;3
0xfe;1;6;1754237696;3;3
0xfe;2;6;1754237706;3;3
0xfe;1;6;1754237716;3;3
0xfe;2;6;1754237726;3;3
0xfe;1;6;1754237736;3;3
0xfe;2;6;1754237746;3;3
0xfe;1;6;1754237756;3;3
0xfe;2;6;1754237766;3;3
0xfe;1;6;1754237776;3;3
0xfe;2;6;1754237786;3;3
0xfe;1;6;1754237796;3;3
0xfe;2;6;1754237806;3;3
0xfe;1;6;1754237816;3;3
0xfe;2;6;1754237826;3;3
0xfe;1;6;1754237836;3;3
0xfe;2;6;1754237846;3;3
