Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747513656;3;3
0xfe;2;6;1747513666;3;3
0xfe;1;6;1747513676;3;3
0xfe;2;6;1747513686;3;3
0xfe;1;6;1747513696;3;3
0xfe;2;6;1747513706;3;3
0xfe;1;6;1747513716;3;3
0xfe;2;6;1747513726;3;3
0xfe;1;6;1747513736;3;3
0xfe;2;6;1747513746;3;3
0xfe;1;6;1747513756;3;3
0xfe;2;6;1747513766;3;3
0xfe;1;6;1747513776;3;3
0xfe;2;6;1747513786;3;3
0xfe;1;6;1747513796;3;3
0xfe;2;6;1747513806;3;3
0xfe;1;6;1747513816;3;3
0xfe;2;6;1747513826;3;3
0xfe;1;6;1747513836;3;3
0xfe;2;6;1747513846;3;3
0xfe;1;6;1747513856;3;3
0xfe;2;6;1747513866;3;3
0xfe;1;6;1747513876;3;3
0xfe;2;6;1747513886;3;3
0xfe;1;6;1747513896;3;3
0xfe;2;6;1747513906;3;3
0xfe;1;6;1747513916;3;3
0xfe;2;6;1747513926;3;3
0xfe;1;6;1747513936;3;3
0xfe;2;6;1747513946;3;3
