Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747085556;3;3
0xfe;2;6;1747085566;3;3
0xfe;1;6;1747085576;3;3
0xfe;2;6;1747085586;3;3
0xfe;1;6;1747085596;3;3
0xfe;2;6;1747085606;3;3
0xfe;1;6;1747085616;3;3
0xfe;2;6;1747085626;3;3
0xfe;1;6;1747085636;3;3
0xfe;2;6;1747085646;3;3
0xfe;1;6;1747085656;3;3
0xfe;2;6;1747085666;3;3
0xfe;1;6;1747085676;3;3
0xfe;2;6;1747085686;3;3
0xfe;1;6;1747085696;3;3
0xfe;2;6;1747085706;3;3
0xfe;1;6;1747085716;3;3
0xfe;2;6;1747085726;3;3
0xfe;1;6;1747085736;3;3
0xfe;2;6;1747085746;3;3
0xfe;1;6;1747085756;3;3
0xfe;2;6;1747085766;3;3
0xfe;1;6;1747085776;3;3
0xfe;2;6;1747085786;3;3
0xfe;1;6;1747085796;3;3
0xfe;2;6;1747085806;3;3
0xfe;1;6;1747085816;3;3
0xfe;2;6;1747085826;3;3
0xfe;1;6;1747085836;3;3
0xfe;2;6;1747085846;3;3
