Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751773656;3;3
0xfe;2;6;1751773666;3;3
0xfe;1;6;1751773676;3;3
0xfe;2;6;1751773686;3;3
0xfe;1;6;1751773696;3;3
0xfe;2;6;1751773706;3;3
0xfe;1;6;1751773716;3;3
0xfe;2;6;1751773726;3;3
0xfe;1;6;1751773736;3;3
0xfe;2;6;1751773746;3;3
0xfe;1;6;1751773756;3;3
0xfe;2;6;1751773766;3;3
0xfe;1;6;1751773776;3;3
0xfe;2;6;1751773786;3;3
0xfe;1;6;1751773796;3;3
0xfe;2;6;1751773806;3;3
0xfe;1;6;1751773816;3;3
0xfe;2;6;1751773826;3;3
0xfe;1;6;1751773836;3;3
0xfe;2;6;1751773846;3;3
0xfe;1;6;1751773856;3;3
0xfe;2;6;1751773866;3;3
0xfe;1;6;1751773876;3;3
0xfe;2;6;1751773886;3;3
0xfe;1;6;1751773896;3;3
0xfe;2;6;1751773906;3;3
0xfe;1;6;1751773916;3;3
0xfe;2;6;1751773926;3;3
0xfe;1;6;1751773936;3;3
0xfe;2;6;1751773946;3;3
