Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748678556;3;3
0xfe;2;6;1748678566;3;3
0xfe;1;6;1748678576;3;3
0xfe;2;6;1748678586;3;3
0xfe;1;6;1748678596;3;3
0xfe;2;6;1748678606;3;3
0xfe;1;6;1748678616;3;3
0xfe;2;6;1748678626;3;3
0xfe;1;6;1748678636;3;3
0xfe;2;6;1748678646;3;3
0xfe;1;6;1748678656;3;3
0xfe;2;6;1748678666;3;3
0xfe;1;6;1748678676;3;3
0xfe;2;6;1748678686;3;3
0xfe;1;6;1748678696;3;3
0xfe;2;6;1748678706;3;3
0xfe;1;6;1748678716;3;3
0xfe;2;6;1748678726;3;3
0xfe;1;6;1748678736;3;3
0xfe;2;6;1748678746;3;3
0xfe;1;6;1748678756;3;3
0xfe;2;6;1748678766;3;3
0xfe;1;6;1748678776;3;3
0xfe;2;6;1748678786;3;3
0xfe;1;6;1748678796;3;3
0xfe;2;6;1748678806;3;3
0xfe;1;6;1748678816;3;3
0xfe;2;6;1748678826;3;3
0xfe;1;6;1748678836;3;3
0xfe;2;6;1748678846;3;3
