Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745601456;3;3
0xfe;2;6;1745601466;3;3
0xfe;1;6;1745601476;3;3
0xfe;2;6;1745601486;3;3
0xfe;1;6;1745601496;3;3
0xfe;2;6;1745601506;3;3
0xfe;1;6;1745601516;3;3
0xfe;2;6;1745601526;3;3
0xfe;1;6;1745601536;3;3
0xfe;2;6;1745601546;3;3
0xfe;1;6;1745601556;3;3
0xfe;2;6;1745601566;3;3
0xfe;1;6;1745601576;3;3
0xfe;2;6;1745601586;3;3
0xfe;1;6;1745601596;3;3
0xfe;2;6;1745601606;3;3
0xfe;1;6;1745601616;3;3
0xfe;2;6;1745601626;3;3
0xfe;1;6;1745601636;3;3
0xfe;2;6;1745601646;3;3
0xfe;1;6;1745601656;3;3
0xfe;2;6;1745601666;3;3
0xfe;1;6;1745601676;3;3
0xfe;2;6;1745601686;3;3
0xfe;1;6;1745601696;3;3
0xfe;2;6;1745601706;3;3
0xfe;1;6;1745601716;3;3
0xfe;2;6;1745601726;3;3
0xfe;1;6;1745601736;3;3
0xfe;2;6;1745601746;3;3
