Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745922756;3;3
0xfe;2;6;1745922766;3;3
0xfe;1;6;1745922776;3;3
0xfe;2;6;1745922786;3;3
0xfe;1;6;1745922796;3;3
0xfe;2;6;1745922806;3;3
0xfe;1;6;1745922816;3;3
0xfe;2;6;1745922826;3;3
0xfe;1;6;1745922836;3;3
0xfe;2;6;1745922846;3;3
0xfe;1;6;1745922856;3;3
0xfe;2;6;1745922866;3;3
0xfe;1;6;1745922876;3;3
0xfe;2;6;1745922886;3;3
0xfe;1;6;1745922896;3;3
0xfe;2;6;1745922906;3;3
0xfe;1;6;1745922916;3;3
0xfe;2;6;1745922926;3;3
0xfe;1;6;1745922936;3;3
0xfe;2;6;1745922946;3;3
0xfe;1;6;1745922956;3;3
0xfe;2;6;1745922966;3;3
0xfe;1;6;1745922976;3;3
0xfe;2;6;1745922986;3;3
0xfe;1;6;1745922996;3;3
0xfe;2;6;1745923006;3;3
0xfe;1;6;1745923016;3;3
0xfe;2;6;1745923026;3;3
0xfe;1;6;1745923036;3;3
0xfe;2;6;1745923046;3;3
