Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1745819256;3;3
0xfe;2;6;1745819266;3;3
0xfe;1;6;1745819276;3;3
0xfe;2;6;1745819286;3;3
0xfe;1;6;1745819296;3;3
0xfe;2;6;1745819306;3;3
0xfe;1;6;1745819316;3;3
0xfe;2;6;1745819326;3;3
0xfe;1;6;1745819336;3;3
0xfe;2;6;1745819346;3;3
0xfe;1;6;1745819356;3;3
0xfe;2;6;1745819366;3;3
0xfe;1;6;1745819376;3;3
0xfe;2;6;1745819386;3;3
0xfe;1;6;1745819396;3;3
0xfe;2;6;1745819406;3;3
0xfe;1;6;1745819416;3;3
0xfe;2;6;1745819426;3;3
0xfe;1;6;1745819436;3;3
0xfe;2;6;1745819446;3;3
0xfe;1;6;1745819456;3;3
0xfe;2;6;1745819466;3;3
0xfe;1;6;1745819476;3;3
0xfe;2;6;1745819486;3;3
0xfe;1;6;1745819496;3;3
0xfe;2;6;1745819506;3;3
0xfe;1;6;1745819516;3;3
0xfe;2;6;1745819526;3;3
0xfe;1;6;1745819536;3;3
0xfe;2;6;1745819546;3;3
