Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746620856;3;3
0xfe;2;6;1746620866;3;3
0xfe;1;6;1746620876;3;3
0xfe;2;6;1746620886;3;3
0xfe;1;6;1746620896;3;3
0xfe;2;6;1746620906;3;3
0xfe;1;6;1746620916;3;3
0xfe;2;6;1746620926;3;3
0xfe;1;6;1746620936;3;3
0xfe;2;6;1746620946;3;3
0xfe;1;6;1746620956;3;3
0xfe;2;6;1746620966;3;3
0xfe;1;6;1746620976;3;3
0xfe;2;6;1746620986;3;3
0xfe;1;6;1746620996;3;3
0xfe;2;6;1746621006;3;3
0xfe;1;6;1746621016;3;3
0xfe;2;6;1746621026;3;3
0xfe;1;6;1746621036;3;3
0xfe;2;6;1746621046;3;3
0xfe;1;6;1746621056;3;3
0xfe;2;6;1746621066;3;3
0xfe;1;6;1746621076;3;3
0xfe;2;6;1746621086;3;3
0xfe;1;6;1746621096;3;3
0xfe;2;6;1746621106;3;3
0xfe;1;6;1746621116;3;3
0xfe;2;6;1746621126;3;3
0xfe;1;6;1746621136;3;3
0xfe;2;6;1746621146;3;3
