Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748887656;3;3
0xfe;2;6;1748887666;3;3
0xfe;1;6;1748887676;3;3
0xfe;2;6;1748887686;3;3
0xfe;1;6;1748887696;3;3
0xfe;2;6;1748887706;3;3
0xfe;1;6;1748887716;3;3
0xfe;2;6;1748887726;3;3
0xfe;1;6;1748887736;3;3
0xfe;2;6;1748887746;3;3
0xfe;1;6;1748887756;3;3
0xfe;2;6;1748887766;3;3
0xfe;1;6;1748887776;3;3
0xfe;2;6;1748887786;3;3
0xfe;1;6;1748887796;3;3
0xfe;2;6;1748887806;3;3
0xfe;1;6;1748887816;3;3
0xfe;2;6;1748887826;3;3
0xfe;1;6;1748887836;3;3
0xfe;2;6;1748887846;3;3
0xfe;1;6;1748887856;3;3
0xfe;2;6;1748887866;3;3
0xfe;1;6;1748887876;3;3
0xfe;2;6;1748887886;3;3
0xfe;1;6;1748887896;3;3
0xfe;2;6;1748887906;3;3
0xfe;1;6;1748887916;3;3
0xfe;2;6;1748887926;3;3
0xfe;1;6;1748887936;3;3
0xfe;2;6;1748887946;3;3
