Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1753540056;3;3
0xfe;2;6;1753540066;3;3
0xfe;1;6;1753540076;3;3
0xfe;2;6;1753540086;3;3
0xfe;1;6;1753540096;3;3
0xfe;2;6;1753540106;3;3
0xfe;1;6;1753540116;3;3
0xfe;2;6;1753540126;3;3
0xfe;1;6;1753540136;3;3
0xfe;2;6;1753540146;3;3
0xfe;1;6;1753540156;3;3
0xfe;2;6;1753540166;3;3
0xfe;1;6;1753540176;3;3
0xfe;2;6;1753540186;3;3
0xfe;1;6;1753540196;3;3
0xfe;2;6;1753540206;3;3
0xfe;1;6;1753540216;3;3
0xfe;2;6;1753540226;3;3
0xfe;1;6;1753540236;3;3
0xfe;2;6;1753540246;3;3
0xfe;1;6;1753540256;3;3
0xfe;2;6;1753540266;3;3
0xfe;1;6;1753540276;3;3
0xfe;2;6;1753540286;3;3
0xfe;1;6;1753540296;3;3
0xfe;2;6;1753540306;3;3
0xfe;1;6;1753540316;3;3
0xfe;2;6;1753540326;3;3
0xfe;1;6;1753540336;3;3
0xfe;2;6;1753540346;3;3
