Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747983456;3;3
0xfe;2;6;1747983466;3;3
0xfe;1;6;1747983476;3;3
0xfe;2;6;1747983486;3;3
0xfe;1;6;1747983496;3;3
0xfe;2;6;1747983506;3;3
0xfe;1;6;1747983516;3;3
0xfe;2;6;1747983526;3;3
0xfe;1;6;1747983536;3;3
0xfe;2;6;1747983546;3;3
0xfe;1;6;1747983556;3;3
0xfe;2;6;1747983566;3;3
0xfe;1;6;1747983576;3;3
0xfe;2;6;1747983586;3;3
0xfe;1;6;1747983596;3;3
0xfe;2;6;1747983606;3;3
0xfe;1;6;1747983616;3;3
0xfe;2;6;1747983626;3;3
0xfe;1;6;1747983636;3;3
0xfe;2;6;1747983646;3;3
0xfe;1;6;1747983656;3;3
0xfe;2;6;1747983666;3;3
0xfe;1;6;1747983676;3;3
0xfe;2;6;1747983686;3;3
0xfe;1;6;1747983696;3;3
0xfe;2;6;1747983706;3;3
0xfe;1;6;1747983716;3;3
0xfe;2;6;1747983726;3;3
0xfe;1;6;1747983736;3;3
0xfe;2;6;1747983746;3;3
