Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746678756;3;3
0xfe;2;6;1746678766;3;3
0xfe;1;6;1746678776;3;3
0xfe;2;6;1746678786;3;3
0xfe;1;6;1746678796;3;3
0xfe;2;6;1746678806;3;3
0xfe;1;6;1746678816;3;3
0xfe;2;6;1746678826;3;3
0xfe;1;6;1746678836;3;3
0xfe;2;6;1746678846;3;3
0xfe;1;6;1746678856;3;3
0xfe;2;6;1746678866;3;3
0xfe;1;6;1746678876;3;3
0xfe;2;6;1746678886;3;3
0xfe;1;6;1746678896;3;3
0xfe;2;6;1746678906;3;3
0xfe;1;6;1746678916;3;3
0xfe;2;6;1746678926;3;3
0xfe;1;6;1746678936;3;3
0xfe;2;6;1746678946;3;3
0xfe;1;6;1746678956;3;3
0xfe;2;6;1746678966;3;3
0xfe;1;6;1746678976;3;3
0xfe;2;6;1746678986;3;3
0xfe;1;6;1746678996;3;3
0xfe;2;6;1746679006;3;3
0xfe;1;6;1746679016;3;3
0xfe;2;6;1746679026;3;3
0xfe;1;6;1746679036;3;3
0xfe;2;6;1746679046;3;3
