Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1754672256;3;3
0xfe;2;6;1754672266;3;3
0xfe;1;6;1754672276;3;3
0xfe;2;6;1754672286;3;3
0xfe;1;6;1754672296;3;3
0xfe;2;6;1754672306;3;3
0xfe;1;6;1754672316;3;3
0xfe;2;6;1754672326;3;3
0xfe;1;6;1754672336;3;3
0xfe;2;6;1754672346;3;3
0xfe;1;6;1754672356;3;3
0xfe;2;6;1754672366;3;3
0xfe;1;6;1754672376;3;3
0xfe;2;6;1754672386;3;3
0xfe;1;6;1754672396;3;3
0xfe;2;6;1754672406;3;3
0xfe;1;6;1754672416;3;3
0xfe;2;6;1754672426;3;3
0xfe;1;6;1754672436;3;3
0xfe;2;6;1754672446;3;3
0xfe;1;6;1754672456;3;3
0xfe;2;6;1754672466;3;3
0xfe;1;6;1754672476;3;3
0xfe;2;6;1754672486;3;3
0xfe;1;6;1754672496;3;3
0xfe;2;6;1754672506;3;3
0xfe;1;6;1754672516;3;3
0xfe;2;6;1754672526;3;3
0xfe;1;6;1754672536;3;3
0xfe;2;6;1754672546;3;3
