Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1753551756;3;3
0xfe;2;6;1753551766;3;3
0xfe;1;6;1753551776;3;3
0xfe;2;6;1753551786;3;3
0xfe;1;6;1753551796;3;3
0xfe;2;6;1753551806;3;3
0xfe;1;6;1753551816;3;3
0xfe;2;6;1753551826;3;3
0xfe;1;6;1753551836;3;3
0xfe;2;6;1753551846;3;3
0xfe;1;6;1753551856;3;3
0xfe;2;6;1753551866;3;3
0xfe;1;6;1753551876;3;3
0xfe;2;6;1753551886;3;3
0xfe;1;6;1753551896;3;3
0xfe;2;6;1753551906;3;3
0xfe;1;6;1753551916;3;3
0xfe;2;6;1753551926;3;3
0xfe;1;6;1753551936;3;3
0xfe;2;6;1753551946;3;3
0xfe;1;6;1753551956;3;3
0xfe;2;6;1753551966;3;3
0xfe;1;6;1753551976;3;3
0xfe;2;6;1753551986;3;3
0xfe;1;6;1753551996;3;3
0xfe;2;6;1753552006;3;3
0xfe;1;6;1753552016;3;3
0xfe;2;6;1753552026;3;3
0xfe;1;6;1753552036;3;3
0xfe;2;6;1753552046;3;3
