Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747612356;3;3
0xfe;2;6;1747612366;3;3
0xfe;1;6;1747612376;3;3
0xfe;2;6;1747612386;3;3
0xfe;1;6;1747612396;3;3
0xfe;2;6;1747612406;3;3
0xfe;1;6;1747612416;3;3
0xfe;2;6;1747612426;3;3
0xfe;1;6;1747612436;3;3
0xfe;2;6;1747612446;3;3
0xfe;1;6;1747612456;3;3
0xfe;2;6;1747612466;3;3
0xfe;1;6;1747612476;3;3
0xfe;2;6;1747612486;3;3
0xfe;1;6;1747612496;3;3
0xfe;2;6;1747612506;3;3
0xfe;1;6;1747612516;3;3
0xfe;2;6;1747612526;3;3
0xfe;1;6;1747612536;3;3
0xfe;2;6;1747612546;3;3
0xfe;1;6;1747612556;3;3
0xfe;2;6;1747612566;3;3
0xfe;1;6;1747612576;3;3
0xfe;2;6;1747612586;3;3
0xfe;1;6;1747612596;3;3
0xfe;2;6;1747612606;3;3
0xfe;1;6;1747612616;3;3
0xfe;2;6;1747612626;3;3
0xfe;1;6;1747612636;3;3
0xfe;2;6;1747612646;3;3
