Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1754351856;3;3
0xfe;2;6;1754351866;3;3
0xfe;1;6;1754351876;3;3
0xfe;2;6;1754351886;3;3
0xfe;1;6;1754351896;3;3
0xfe;2;6;1754351906;3;3
0xfe;1;6;1754351916;3;3
0xfe;2;6;1754351926;3;3
0xfe;1;6;1754351936;3;3
0xfe;2;6;1754351946;3;3
0xfe;1;6;1754351956;3;3
0xfe;2;6;1754351966;3;3
0xfe;1;6;1754351976;3;3
0xfe;2;6;1754351986;3;3
0xfe;1;6;1754351996;3;3
0xfe;2;6;1754352006;3;3
0xfe;1;6;1754352016;3;3
0xfe;2;6;1754352026;3;3
0xfe;1;6;1754352036;3;3
0xfe;2;6;1754352046;3;3
0xfe;1;6;1754352056;3;3
0xfe;2;6;1754352066;3;3
0xfe;1;6;1754352076;3;3
0xfe;2;6;1754352086;3;3
0xfe;1;6;1754352096;3;3
0xfe;2;6;1754352106;3;3
0xfe;1;6;1754352116;3;3
0xfe;2;6;1754352126;3;3
0xfe;1;6;1754352136;3;3
0xfe;2;6;1754352146;3;3
